HomeTeam,AwayTeam,Date,home_rest_days,away_rest_days,home_elo,away_elo,elo_diff,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,home_avg_goals_scored_5,home_avg_goals_conceded_5,home_avg_corners_5,home_avg_cards_5,home_avg_points_5,away_avg_goals_scored_5,away_avg_goals_conceded_5,away_avg_corners_5,away_avg_cards_5,away_avg_points_5,home_avg_goals_scored_10,home_avg_goals_conceded_10,home_avg_corners_10,home_avg_cards_10,home_avg_points_10,away_avg_goals_scored_10,away_avg_goals_conceded_10,away_avg_corners_10,away_avg_cards_10,away_avg_points_10,home_venue_avg_goals_5,home_venue_avg_corners_5,home_venue_avg_cards_5,home_venue_avg_points_5,away_venue_avg_goals_5,away_venue_avg_corners_5,away_venue_avg_cards_5,away_venue_avg_points_5,home_venue_avg_goals_10,home_venue_avg_corners_10,home_venue_avg_cards_10,home_venue_avg_points_10,away_venue_avg_goals_10,away_venue_avg_corners_10,away_venue_avg_cards_10,away_venue_avg_points_10,FTR,FTHG,FTAG,HC,AC,home_cards,away_cards
Nott'm Forest,Liverpool,2025-01-14,8,9,1545.7335115303742,1728.577866369988,-182.84435483961374,0.4,0.0,0.6,2.2,2.0,0.2,3.6,2.0,3.0,3.6,1.6,7.2,2.2,2.2,1.5,1.2,3.6,2.0,2.1,3.0,1.4,7.1,2.2,2.4,1.6,5.8,1.2,2.4,3.8,6.0,2.6,2.2,1.3,5.5,1.6,1.7,3.0,6.4,2.1,2.4,D,1,1,0,9,2,1
Arsenal,Tottenham,2025-01-15,11,11,1714.6922061918272,1528.2799022034842,186.41230398834296,0.8,0.2,0.0,3.2,2.0,0.6,4.8,1.6,2.2,2.2,2.2,6.6,1.8,0.8,2.2,0.7,6.4,1.7,2.2,2.0,1.9,6.9,1.6,0.8,1.6,7.0,1.4,2.2,1.8,6.4,2.8,1.2,2.0,8.4,1.9,2.4,1.9,7.3,2.4,1.3,H,2,1,10,4,3,1
Newcastle,Wolves,2025-01-15,11,9,1602.0873549072173,1434.511706989725,167.57564791749223,0.6,0.4,0.0,3.0,3.0,0.2,5.6,2.0,3.0,1.6,1.4,4.4,1.2,1.4,2.4,1.2,5.9,1.7,2.0,1.7,1.8,3.2,1.5,1.3,2.2,6.2,2.4,2.0,2.0,2.4,1.2,1.4,1.6,6.3,2.8,1.8,1.7,3.1,2.4,0.9,H,3,0,4,2,0,2
Everton,Aston Villa,2025-01-15,11,11,1467.3875098929343,1581.7560298484846,-114.36851995555025,0.0,0.2,0.8,2.8,0.2,0.8,3.4,3.4,0.6,1.4,1.8,6.6,1.6,1.4,0.5,0.9,4.4,2.6,0.8,1.3,1.7,8.0,1.9,1.4,1.0,4.8,2.2,1.2,0.4,5.2,1.6,0.0,1.0,4.1,1.9,1.3,1.1,4.8,2.4,1.0,A,0,1,8,5,2,1
Leicester,Crystal Palace,2025-01-15,11,11,1402.681555701667,1512.4395685398417,-109.75801283817464,0.2,0.6,0.2,2.8,0.4,2.8,3.0,2.0,0.0,1.4,1.6,4.8,2.0,1.6,0.9,2.6,3.4,1.9,0.4,1.3,1.5,4.7,2.2,1.4,1.2,4.0,2.2,0.8,1.6,4.2,2.8,1.8,1.1,3.5,2.6,0.9,1.4,5.0,2.8,1.3,A,0,2,4,3,0,0
Ipswich,Brighton,2025-01-16,11,12,1464.2693561404153,1533.776855523944,-69.50749938352874,0.0,1.0,0.0,0.0,1.2,1.6,2.4,2.8,1.4,1.0,1.4,4.4,1.6,0.8,1.0,1.4,3.5,2.6,1.1,1.3,1.5,4.0,2.0,1.2,0.8,4.0,2.0,0.8,1.6,3.6,2.4,1.2,0.8,4.9,2.5,0.7,1.6,4.3,2.0,1.3,A,0,2,1,9,2,2
Man United,Southampton,2025-01-16,11,12,1538.1941773376432,1318.3619283283997,219.83224900924347,0.4,0.6,0.0,1.6,0.8,2.0,6.0,2.0,0.8,0.2,2.6,3.6,2.0,0.2,1.4,1.6,4.1,1.5,1.1,0.5,2.5,4.2,2.6,0.2,1.8,4.6,0.8,1.2,0.4,5.6,3.4,0.4,1.3,5.3,2.4,1.3,0.5,5.4,3.3,0.2,H,3,1,5,4,1,3
Newcastle,Bournemouth,2025-01-18,3,4,1607.606346071116,1541.1804056670514,66.42594040406448,0.0,0.8,0.2,2.4,2.8,0.2,5.4,1.4,3.0,1.6,0.8,5.0,2.6,1.8,2.4,1.1,5.8,1.6,2.0,1.7,1.0,6.6,1.9,1.9,2.6,6.2,1.6,2.0,2.6,5.6,2.2,2.2,1.8,5.9,2.5,2.0,1.9,6.1,2.7,1.5,A,1,4,7,6,1,6
Brentford,Liverpool,2025-01-18,4,4,1495.8014959869047,1723.7526319621993,-227.95113597529462,0.2,0.0,0.8,3.0,1.6,1.4,4.4,1.2,1.0,3.4,1.4,8.0,1.6,2.2,1.8,1.5,4.4,1.5,1.2,2.9,1.4,7.0,2.2,2.2,2.2,5.0,1.6,1.4,3.6,7.2,2.4,2.2,2.7,5.5,1.6,2.0,2.8,6.9,2.1,2.4,A,0,2,2,15,2,3
Leicester,Fulham,2025-01-18,3,4,1395.739586772224,1528.5714721051866,-132.83188533296266,0.0,0.0,1.0,4.0,0.4,2.4,3.4,1.4,0.0,1.6,1.6,4.0,1.8,1.2,0.9,2.5,3.3,1.8,0.4,1.6,1.7,4.7,2.4,1.2,1.0,4.4,1.4,0.8,1.8,5.4,2.6,1.6,1.0,3.7,2.5,0.8,1.4,5.1,2.4,1.3,A,0,2,5,2,3,1
West Ham,Crystal Palace,2025-01-18,4,3,1504.3264592632368,1519.381537469285,-15.055078206048165,0.2,0.2,0.6,4.2,1.2,2.4,2.8,1.6,1.4,1.2,1.4,4.4,1.2,1.6,1.4,2.2,4.5,2.1,1.4,1.5,1.3,4.9,2.0,1.7,1.6,4.8,2.8,1.4,1.6,3.6,2.4,2.2,1.5,5.1,2.8,1.4,1.3,5.0,2.5,1.3,A,0,2,2,4,2,0
Arsenal,Aston Villa,2025-01-18,3,3,1719.7885792492045,1588.578200505493,131.21037874371154,0.6,0.0,0.4,2.8,2.4,0.8,5.2,2.2,2.6,1.4,1.4,7.0,1.6,2.0,2.3,0.7,7.1,1.8,2.4,1.4,1.5,7.6,1.7,1.7,1.6,8.8,1.6,2.6,0.4,5.4,1.8,0.6,2.0,8.6,1.8,2.4,1.2,4.9,2.1,1.3,D,2,2,10,1,2,3
Nott'm Forest,Southampton,2025-01-19,5,3,1550.558745938163,1313.9612067954085,236.59753914275439,1.0,0.0,0.0,3.0,1.8,0.2,2.8,2.4,2.6,0.4,2.2,4.0,2.4,0.2,1.5,1.0,3.2,2.1,2.2,0.6,2.6,3.7,2.5,0.2,1.2,3.6,1.4,2.0,0.6,4.6,3.2,0.4,1.2,5.0,1.6,1.8,0.6,4.6,3.2,0.2,H,3,2,2,8,0,4
Everton,Tottenham,2025-01-19,4,4,1460.5653392359259,1523.1835291461068,-62.618189910180945,0.0,0.4,0.6,3.0,0.2,1.0,4.6,3.2,0.4,1.4,2.6,6.4,1.4,0.2,0.5,0.9,4.6,2.6,0.8,2.0,1.9,6.1,1.6,0.8,0.8,5.6,2.4,1.0,2.0,5.6,2.2,1.2,0.9,4.6,2.0,1.0,1.7,7.1,2.5,1.0,H,3,2,3,8,2,1
Man United,Brighton,2025-01-19,3,3,1542.5948988706343,1541.802538533177,0.7923603374572394,0.2,0.0,0.8,2.6,1.0,2.0,6.6,2.0,0.8,1.2,0.8,4.6,1.8,1.4,1.4,1.7,4.5,1.6,1.1,1.3,1.4,4.9,1.9,1.2,1.8,5.4,1.0,1.2,1.6,5.4,2.2,1.2,1.5,5.1,2.3,1.3,1.5,4.7,2.1,1.3,A,1,3,4,2,3,3
Ipswich,Man City,2025-01-19,3,5,1456.2436731311823,1691.9584130535443,-235.714739922362,0.0,0.0,1.0,5.0,0.8,1.8,2.0,2.8,0.8,2.0,1.2,5.6,1.4,1.6,0.8,1.5,3.4,2.3,0.8,1.6,1.6,6.5,1.8,1.2,0.6,3.4,2.4,0.6,1.4,5.0,1.6,1.0,0.8,4.8,2.4,0.7,1.5,7.4,1.9,1.2,A,0,6,4,7,0,1
Chelsea,Wolves,2025-01-20,6,5,1599.059687312042,1428.9927158258265,170.06697148621538,0.4,0.0,0.6,4.2,0.8,1.4,6.0,2.0,0.6,1.4,1.6,3.4,1.4,1.4,2.0,1.3,6.7,1.8,1.8,1.5,2.1,3.3,1.6,1.0,1.8,5.4,2.0,1.6,1.2,2.4,1.6,0.8,1.7,6.1,3.0,1.6,1.7,3.1,2.4,0.9,H,3,1,3,6,4,2
Bournemouth,Nott'm Forest,2025-01-25,7,6,1553.069338225626,1554.637168686657,-1.5678304610310079,0.4,0.6,0.0,3.2,1.8,1.0,6.0,3.2,1.8,2.0,0.6,2.2,1.6,2.6,2.0,0.9,6.5,2.3,2.2,1.8,0.9,3.3,1.9,2.5,0.8,7.6,1.6,1.6,2.0,3.4,2.6,2.4,1.2,6.9,2.1,1.8,1.7,3.1,2.9,2.0,H,5,0,3,9,2,3
Brighton,Everton,2025-01-25,6,6,1551.8253444574048,1472.3483713843777,79.47697307302701,0.4,0.4,0.2,3.6,1.6,0.8,4.2,2.0,1.8,0.8,1.4,4.8,2.8,0.8,1.4,1.4,5.1,1.9,1.2,0.8,1.1,4.3,2.6,1.0,1.0,4.4,1.6,1.2,0.2,3.6,2.8,0.6,1.4,5.7,2.1,1.5,0.6,4.0,2.3,0.7,A,0,1,9,1,3,4
Liverpool,Ipswich,2025-01-25,7,6,1727.9950367174424,1452.1487262386077,275.84631047883477,1.0,0.0,0.0,2.0,2.6,0.8,10.0,1.8,2.2,0.8,2.2,2.4,2.4,0.8,2.9,1.4,8.3,2.5,2.2,0.7,2.0,3.4,2.3,0.7,2.2,6.8,2.0,2.2,1.2,3.0,3.2,1.4,2.0,6.4,2.2,2.3,1.2,3.8,2.9,0.9,H,4,1,3,4,0,2
Southampton,Newcastle,2025-01-25,6,7,1309.8827840469144,1595.7174135125413,-285.8346294656269,0.0,0.2,0.8,3.4,0.8,2.8,4.6,2.6,0.0,2.2,1.0,6.6,1.6,2.4,0.6,2.6,4.2,2.6,0.2,2.5,1.3,5.7,1.6,2.0,0.6,2.8,1.8,0.0,2.2,5.4,1.6,2.0,0.7,3.3,2.8,0.4,1.8,5.3,1.7,1.7,A,1,3,3,8,1,0
Wolves,Arsenal,2025-01-25,5,7,1423.530848018385,1716.1818970656752,-292.65104904729014,0.0,0.0,1.0,2.8,1.0,2.2,4.4,1.8,0.8,1.8,1.0,6.6,2.2,2.2,1.2,2.3,3.7,1.8,0.7,2.2,0.9,7.3,1.7,2.2,1.4,4.0,1.8,1.2,3.0,5.4,2.0,2.2,1.4,3.5,2.1,0.7,1.9,4.8,2.6,1.6,A,0,1,1,5,1,2
Man City,Chelsea,2025-01-25,6,5,1696.053359946119,1604.5215551194833,91.53180482663561,0.6,0.4,0.0,2.8,3.0,0.8,6.2,1.0,2.2,1.4,1.6,5.6,2.6,1.0,2.2,1.2,6.3,1.5,1.5,2.1,1.3,6.1,1.9,1.8,1.8,8.0,2.0,1.4,2.0,7.0,1.8,1.6,2.1,9.0,2.1,2.0,1.8,6.6,2.7,1.8,H,3,1,2,4,3,2
Crystal Palace,Brentford,2025-01-26,8,8,1528.9484884921048,1491.5590912316616,37.389397260443275,0.2,0.6,0.2,2.6,1.4,0.4,4.6,0.8,2.2,1.6,1.4,3.0,1.0,1.0,1.5,1.1,5.2,1.8,1.9,1.8,1.7,4.2,1.6,1.1,1.4,6.2,1.6,1.2,1.4,3.8,1.4,1.0,1.0,5.2,2.1,1.1,1.1,3.5,1.5,0.5,A,1,2,4,7,2,2
Tottenham,Leicester,2025-01-26,7,8,1511.400496997655,1389.3868001489254,122.01369684872952,0.6,0.2,0.2,4.8,1.2,2.0,6.6,1.4,0.2,0.4,2.2,3.2,1.6,0.0,1.8,2.2,6.6,1.5,0.5,0.8,2.5,3.6,1.7,0.4,2.0,6.6,1.0,0.4,0.6,2.8,1.6,0.0,2.2,8.0,1.7,1.1,1.2,3.3,2.2,0.5,A,1,2,6,4,1,5
Aston Villa,West Ham,2025-01-26,8,8,1592.1848826890223,1494.7595082404168,97.42537444860545,0.4,0.4,0.2,2.6,1.4,1.6,6.2,1.6,1.6,1.0,2.6,1.6,1.6,1.2,1.4,1.5,6.7,1.7,1.7,1.2,2.4,4.4,2.3,1.1,2.0,9.6,1.6,2.6,1.2,4.2,1.4,1.4,1.9,8.5,2.3,2.2,1.1,4.4,2.1,1.2,D,1,1,4,3,2,3
Fulham,Man United,2025-01-26,8,7,1534.924258728485,1532.5720929464067,2.352165782078373,0.2,0.0,0.8,2.2,2.0,1.6,3.2,1.8,1.6,1.2,2.0,4.8,2.4,0.8,1.7,1.3,4.2,2.2,1.5,1.4,1.9,4.6,1.9,1.0,1.6,4.2,1.8,1.4,1.0,3.6,2.2,1.0,1.6,5.4,2.6,1.4,1.0,4.8,2.4,1.0,A,0,1,3,0,0,1
Wolves,Aston Villa,2025-02-01,7,6,1420.4011937719379,1589.4520120462707,-169.05081827433287,0.2,0.4,0.4,2.2,0.6,2.4,3.8,1.6,0.2,1.6,1.2,5.8,1.6,1.8,1.0,2.0,3.5,1.5,0.7,1.5,1.3,6.7,1.7,1.8,1.0,4.0,1.8,0.6,0.8,3.8,1.8,0.8,1.2,3.1,2.0,0.7,1.2,4.7,2.2,1.1,H,2,0,5,8,2,3
Newcastle,Fulham,2025-02-01,7,6,1598.952055741136,1524.8565589894715,74.09549675166454,0.8,0.0,0.2,2.8,2.2,1.2,6.4,1.2,2.4,1.6,1.6,3.6,1.2,1.0,2.7,1.3,5.6,1.3,2.2,1.6,1.3,3.4,2.0,1.4,2.8,6.0,1.6,2.0,1.8,4.2,2.6,1.6,1.8,6.3,2.3,1.7,1.6,4.5,2.2,1.6,A,1,2,4,7,4,4
Ipswich,Southampton,2025-02-01,7,7,1448.7551322905176,1306.6481418183196,142.10699047219805,0.0,1.0,0.0,2.0,1.0,2.8,3.0,2.6,0.8,1.0,3.2,4.8,2.6,0.0,0.8,2.3,3.1,2.2,0.7,0.6,2.8,3.9,2.3,0.1,0.6,3.4,2.0,0.6,0.8,5.0,3.2,0.2,0.7,4.4,2.2,0.6,0.7,4.6,3.5,0.2,A,1,2,1,2,0,3
Everton,Leicester,2025-02-01,7,6,1484.5968197635839,1402.7610486217927,81.83577114179116,0.2,0.6,0.2,2.6,0.8,1.2,4.0,2.8,1.2,0.6,1.8,3.8,2.2,0.6,0.9,1.1,3.4,3.0,1.2,0.9,2.2,3.6,2.1,0.7,1.4,4.2,2.8,1.4,1.0,2.6,2.4,0.6,1.2,4.8,2.0,1.3,1.3,3.2,2.5,0.8,H,4,0,5,6,0,0
Bournemouth,Liverpool,2025-02-01,7,7,1563.114463707423,1731.3886306655324,-168.2741669581094,0.2,0.0,0.8,4.2,2.8,1.0,5.6,3.2,2.2,2.8,0.8,7.8,1.2,2.2,2.1,0.7,6.4,2.4,2.2,3.0,1.3,7.6,2.1,2.2,1.6,6.8,1.6,2.2,3.4,8.2,2.2,2.2,1.6,6.4,2.1,2.0,2.8,7.4,2.3,2.4,A,0,2,3,3,2,3
Nott'm Forest,Brighton,2025-02-01,7,7,1544.5920432048601,1539.5768960781986,5.015147126661532,0.2,0.4,0.4,2.8,1.8,1.6,3.6,1.6,2.0,1.6,1.0,5.0,2.6,1.6,1.7,1.4,3.4,2.1,2.2,1.3,1.4,5.3,2.0,1.1,1.6,3.2,1.2,2.6,2.0,4.6,2.4,1.8,1.4,5.0,1.5,2.0,1.7,4.2,2.2,1.5,H,7,0,4,6,1,3
Brentford,Tottenham,2025-02-02,7,7,1502.631109413701,1498.0262485247877,4.604860888913436,0.2,0.4,0.4,4.2,2.0,1.6,3.8,1.0,1.4,1.4,2.2,6.4,1.0,0.2,1.6,1.7,4.4,1.7,1.1,1.8,2.3,6.5,1.6,0.4,1.4,4.4,1.8,0.8,1.6,6.6,2.0,0.6,2.4,5.5,1.6,1.7,1.8,6.6,2.5,0.9,A,0,2,10,3,0,1
Man United,Crystal Palace,2025-02-02,7,7,1542.6397926854202,1517.8764703100653,24.763322375354846,0.2,0.4,0.4,2.0,1.4,1.6,4.0,2.0,1.4,1.6,0.8,5.0,0.8,2.0,1.1,1.9,4.4,1.8,1.0,1.5,1.2,4.8,1.7,1.8,1.2,5.8,1.2,0.6,1.6,4.2,2.0,2.6,1.6,5.0,2.2,1.3,1.4,4.7,2.0,1.6,A,0,2,11,0,3,1
Arsenal,Man City,2025-02-02,8,8,1719.3115513121224,1703.4781667097755,15.833384602346996,0.2,0.4,0.4,2.8,1.8,1.0,6.6,2.4,2.2,3.4,0.8,5.0,1.4,2.6,1.8,0.7,6.8,1.8,2.2,2.5,1.1,6.1,1.5,1.8,1.4,9.2,1.4,2.2,2.6,5.6,1.2,1.6,2.0,8.8,1.8,2.2,1.8,7.0,1.8,1.2,H,5,1,5,2,2,0
Chelsea,West Ham,2025-02-03,9,8,1597.0967483558268,1497.4923788831684,99.60436947265839,0.6,0.2,0.2,3.4,1.4,1.8,5.8,2.8,1.0,1.0,2.8,1.8,1.8,0.8,1.9,1.6,6.2,1.9,1.5,1.1,2.0,4.5,2.2,1.2,2.2,5.2,2.0,2.0,1.0,4.2,2.0,1.0,2.0,6.0,3.3,1.9,1.0,4.4,2.3,1.0,H,2,1,4,3,3,1
Everton,Liverpool,2025-02-12,11,11,1492.2840112305216,1736.8915682899446,-244.60755705942302,0.2,0.2,0.6,1.6,1.6,0.8,4.0,2.0,1.8,2.2,0.8,7.2,1.8,2.2,1.3,0.7,3.7,2.7,1.5,3.0,1.3,7.2,2.3,2.2,1.4,4.6,2.4,1.4,3.2,7.6,1.8,2.6,1.4,4.5,1.8,1.6,2.7,7.5,2.5,2.4,D,2,2,2,3,3,3
Brighton,Chelsea,2025-02-14,13,11,1529.7212335911775,1604.305945282892,-74.58471169171457,0.4,0.0,0.6,4.4,1.2,2.0,5.6,2.6,1.4,1.8,1.6,5.2,2.6,1.6,1.2,1.8,5.3,2.1,1.1,1.6,1.6,5.9,2.2,1.5,0.6,6.2,1.6,0.6,1.2,6.4,2.2,1.0,1.2,6.2,2.3,1.2,1.8,6.7,2.1,1.5,H,3,0,2,9,1,2
Crystal Palace,Everton,2025-02-15,13,3,1528.5880115380837,1498.3532518374273,30.23475970065647,0.0,0.4,0.6,2.6,1.6,0.6,3.4,0.6,2.0,2.0,1.0,3.8,2.2,2.0,1.6,1.2,4.1,1.4,1.8,1.1,0.9,3.6,2.8,1.3,1.4,5.4,1.4,1.0,0.4,2.6,3.2,1.0,0.9,5.1,2.3,1.0,0.7,3.6,2.7,1.0,A,1,2,6,2,0,1
Southampton,Bournemouth,2025-02-15,14,14,1320.524517167946,1557.6115260830109,-237.08700891506487,0.3333333333333333,0.0,0.6666666666666666,2.0,1.2,3.0,3.8,2.6,0.6,2.4,1.0,4.8,3.0,2.0,0.7,2.4,3.6,2.4,0.4,2.0,0.9,6.2,2.4,1.9,0.4,2.8,1.4,0.0,2.6,6.0,3.2,2.2,0.8,3.2,2.6,0.4,2.0,6.3,3.2,1.5,A,1,3,4,6,1,3
Man City,Newcastle,2025-02-15,13,14,1693.933572929748,1586.8511702481344,107.08240268161353,0.6,0.4,0.0,3.2,3.2,1.8,4.6,1.2,2.0,2.0,1.6,6.6,1.8,1.8,2.3,1.6,5.5,1.3,1.5,2.5,1.2,5.5,1.5,2.1,2.4,6.6,1.8,2.0,2.6,5.2,1.0,2.4,2.0,8.2,2.2,2.0,1.9,5.4,1.4,1.7,H,4,0,7,4,0,1
West Ham,Brentford,2025-02-15,12,13,1490.2831819561031,1492.4985786234597,-2.215396667356572,0.2,0.2,0.6,3.4,1.2,2.2,1.8,2.0,0.8,1.8,1.4,5.0,0.8,1.4,1.1,1.9,3.9,2.1,1.2,1.5,1.6,4.9,1.5,1.1,1.2,4.8,2.4,1.4,1.8,4.4,1.6,1.4,1.4,5.0,2.7,1.4,1.3,3.8,1.4,0.8,A,0,1,9,2,1,1
Aston Villa,Ipswich,2025-02-15,14,14,1574.937134528311,1434.8787569408912,140.05837758741973,0.0,1.0,0.0,4.0,1.2,1.2,5.0,1.8,1.6,0.8,3.2,2.4,1.8,0.2,1.2,1.4,6.5,1.8,1.5,0.9,2.4,2.8,2.0,0.7,1.6,8.4,1.6,2.2,1.0,3.4,2.6,0.8,1.7,8.3,2.4,2.0,1.2,4.1,2.8,0.9,D,1,1,16,1,0,4
Leicester,Arsenal,2025-02-15,14,13,1395.073857154855,1728.85614509215,-333.782287937295,0.0,0.0,1.0,3.4,0.6,2.2,4.2,1.8,0.6,2.2,1.0,7.0,2.4,2.2,0.6,2.5,3.9,1.9,0.4,2.1,0.8,6.0,1.9,2.2,0.4,4.8,1.6,0.2,2.2,4.4,2.2,2.2,0.9,4.1,2.4,0.8,1.9,4.7,2.5,1.6,A,0,2,3,7,2,1
Fulham,Nott'm Forest,2025-02-15,14,14,1536.9574444824732,1554.4477056918813,-17.490261209408118,0.8,0.0,0.2,3.4,1.6,1.4,4.8,1.8,1.4,2.8,1.6,3.6,1.6,2.0,1.5,1.3,3.6,2.2,1.4,2.4,1.1,3.6,1.8,2.5,1.0,3.8,1.4,0.8,2.0,4.8,2.4,2.4,1.5,5.4,2.4,1.3,1.6,3.8,2.8,1.7,H,2,1,8,4,0,0
Liverpool,Wolves,2025-02-16,4,15,1730.822327683039,1434.9160712898977,295.90625639314135,0.8,0.0,0.2,2.8,2.2,0.8,6.6,2.0,2.2,0.6,2.0,3.8,1.6,0.6,2.9,1.2,6.9,2.1,2.2,1.2,1.6,3.6,1.7,1.0,2.6,7.0,2.0,2.2,1.4,2.8,2.0,0.8,2.2,5.8,2.0,2.3,1.7,3.4,2.2,0.8,H,2,1,4,3,2,2
Tottenham,Man United,2025-02-16,14,14,1508.158779315029,1531.9282514574018,-23.769472142372706,0.4,0.4,0.2,3.0,1.4,1.8,6.0,1.0,0.6,1.4,1.6,5.8,2.4,1.4,2.0,2.2,5.9,1.5,0.7,1.1,1.9,5.5,1.8,1.0,2.0,6.4,1.2,0.2,1.0,3.0,2.4,1.4,2.3,7.9,1.3,1.1,1.0,4.4,2.3,1.3,H,1,0,10,5,1,2
Aston Villa,Liverpool,2025-02-19,4,3,1571.1109771244885,1733.90283170728,-162.79185458279153,0.0,0.4,0.6,3.4,1.0,1.2,6.8,1.8,1.2,2.4,0.8,5.6,2.2,2.6,1.2,1.5,6.7,1.7,1.3,2.9,1.1,6.8,1.9,2.4,1.6,8.8,1.4,1.8,2.4,7.2,2.0,2.2,1.5,9.3,2.1,1.8,2.7,6.8,2.5,2.2,D,2,2,6,8,1,0
Leicester,Brentford,2025-02-21,6,6,1392.519758376572,1502.4348152458713,-109.91505686929918,0.4,0.4,0.2,3.4,0.4,2.2,4.4,2.0,0.6,1.0,1.4,5.0,1.0,1.4,0.4,2.5,3.7,2.0,0.3,1.2,1.4,4.8,1.3,1.1,0.0,4.4,1.8,0.0,1.8,3.8,1.4,2.0,0.8,3.8,2.5,0.7,1.3,3.7,1.4,1.1,A,0,4,5,6,4,0
Everton,Man United,2025-02-22,7,6,1509.2212880849743,1521.2451764287666,-12.02388834379235,0.0,0.0,1.0,2.8,2.4,1.0,2.6,2.0,2.6,1.0,1.4,5.0,2.0,1.2,1.3,1.0,3.6,2.6,1.5,0.9,1.7,5.5,2.0,1.0,1.8,4.6,2.2,1.4,1.0,4.0,2.2,1.4,1.4,4.2,1.9,1.4,0.7,4.2,2.1,1.0,D,2,2,7,9,4,1
Arsenal,West Ham,2025-02-22,7,7,1731.4102438704329,1480.3469453336916,251.06329853674129,0.6,0.2,0.2,4.6,2.4,0.8,7.4,2.0,2.6,1.0,1.6,3.4,2.0,0.8,2.2,0.7,6.1,1.8,2.4,0.9,1.9,3.7,1.7,0.9,2.0,7.6,1.6,2.2,1.0,3.0,1.8,1.0,2.4,9.0,1.6,2.4,1.0,4.5,2.1,0.9,A,0,1,2,0,2,3
Bournemouth,Wolves,2025-02-22,7,6,1561.6808083838243,1431.8355672656567,129.84524111816768,0.6,0.2,0.2,2.2,2.8,1.2,4.2,3.2,2.0,0.8,1.8,3.4,1.8,0.6,2.1,0.9,5.5,2.6,1.9,1.2,1.6,3.9,1.5,1.0,1.4,6.4,1.6,1.6,1.4,3.4,1.6,0.8,1.6,6.1,1.7,2.0,1.7,3.2,1.8,0.8,A,0,1,6,7,4,3
Fulham,Crystal Palace,2025-02-22,7,7,1547.4604298468632,1517.7199752905367,29.74045455632654,0.4,0.6,0.0,2.2,1.6,1.2,4.6,1.6,1.8,1.6,0.8,3.4,0.6,1.8,1.6,1.3,4.4,1.8,1.6,1.5,1.2,4.1,1.3,1.7,1.2,5.4,0.6,1.2,1.8,2.8,1.4,2.6,1.4,5.6,1.8,1.3,1.5,4.2,1.9,1.8,A,0,2,7,7,1,3
Ipswich,Tottenham,2025-02-22,7,6,1438.7049143447136,1518.8418543436642,-80.13693999895054,1.0,0.0,0.0,3.0,0.6,3.0,2.2,1.6,0.2,1.4,1.4,6.2,1.0,1.2,0.9,2.3,2.3,2.2,0.8,1.8,1.8,6.4,1.4,1.0,0.6,2.4,1.6,0.6,2.0,5.4,1.8,1.2,0.6,3.5,1.8,0.5,1.9,5.7,2.2,1.2,A,1,4,4,4,2,1
Southampton,Brighton,2025-02-22,7,8,1316.4552348671325,1541.8355743484785,-225.38033948134603,0.0,0.6,0.4,3.2,1.4,2.6,4.2,2.4,0.6,1.6,1.8,5.6,2.4,1.8,0.8,2.6,3.9,2.2,0.4,1.3,1.6,5.0,2.0,1.3,0.4,2.6,1.2,0.0,1.6,4.8,2.6,1.6,0.9,3.6,2.5,0.4,1.5,4.6,2.3,1.5,A,0,4,5,6,2,0
Aston Villa,Chelsea,2025-02-22,3,8,1575.481268314916,1592.191604525591,-16.710336210674996,0.4,0.2,0.4,2.4,1.2,1.6,7.0,1.8,0.8,1.6,2.0,5.8,2.6,1.4,1.3,1.5,7.0,1.7,1.4,1.2,1.6,5.8,2.2,1.2,1.6,9.0,1.0,1.4,0.4,6.2,2.2,0.4,1.7,9.3,2.1,1.8,1.5,7.1,2.1,1.2,H,2,1,2,3,1,3
Man City,Liverpool,2025-02-23,8,4,1700.9455138553742,1729.5325405168526,-28.587026661478376,0.2,0.4,0.4,2.4,3.2,1.6,4.6,0.8,2.0,2.4,1.2,4.2,1.6,2.2,2.5,1.4,5.4,1.2,1.7,2.5,1.0,7.1,1.7,2.2,2.6,6.4,1.4,2.0,1.8,7.6,2.0,1.8,2.2,7.7,1.9,2.0,2.8,6.8,2.3,2.0,A,0,2,7,5,0,0
Newcastle,Nott'm Forest,2025-02-23,8,8,1579.8392293225081,1543.9447203274913,35.89450899501685,0.8,0.0,0.2,3.6,1.6,2.2,5.4,1.2,1.2,2.4,2.0,3.8,1.2,1.4,2.3,1.2,5.5,1.6,2.1,2.2,1.1,3.7,1.6,2.2,2.4,5.8,2.0,1.8,1.6,5.0,2.0,1.8,1.7,6.0,2.3,1.4,1.5,4.1,2.3,1.6,H,4,3,7,6,1,4
Brighton,Bournemouth,2025-02-25,3,3,1546.1276545337935,1548.108355209169,-1.9807006753756013,0.8,0.0,0.2,2.6,2.0,1.8,5.0,2.0,1.8,2.4,1.0,4.8,3.4,1.8,1.6,1.3,4.8,1.9,1.6,2.0,0.9,4.9,3.0,1.8,1.0,5.2,1.4,1.0,2.8,4.6,3.6,2.2,1.5,5.5,2.0,1.4,2.3,6.0,3.1,1.8,H,2,1,1,9,2,1
